,GDP,poverty,tradebalance,population,sp500,rep_congress,rep_senate,GNIUSD,GNPUSD,GDPcap
2000,0.5240406639841884,-1.0217211829005448,-0.7253084236590088,1.449015929274408,0.6844239284502064,0.7321233142986645,1.2982889517331841,0.6466206047039116,0.4080339339481377,0.893679104740913
2001,-0.0051957803680149905,-1.008193244484849,-0.9355129525987125,1.050083650915009,0.5894887365823518,0.68911488055919,1.0241454881430085,0.9580947586180933,0.4110429380696923,1.0332144860980967
2002,-0.537581886167818,-0.9139303256224827,-1.159953186307182,0.7110856227853211,0.3110962567119059,0.7540026751728581,0.698906938961152,1.123455537886126,0.40492172706932106,1.073066584488679
2003,-0.05382394032461986,-0.8196674067601153,-1.4297720054468397,0.5082513375910351,0.4066939560295896,0.8549944570780563,0.46944771687932263,1.180676934495369,0.3992823301409337,1.0891966867925909
2004,0.22849516978238726,-0.7311041890818184,-1.7201851407066955,0.5125325663625012,0.5022916553472718,0.9718970851175063,0.5537063104553317,1.026032521418103,0.3984963333478715,1.130113450312236
2005,0.21825419554992254,-0.6582612553415765,-1.932303465702355,0.6623268559350186,0.6222108384550876,1.0289896100925642,0.8153101640941218,0.9945294086472513,0.4020604040817894,0.46192533014130394
2006,-0.07462390532306298,-0.6016391478385525,-1.9027551611579363,0.820448873610989,0.7575483358423908,0.7926269233342613,1.1320946231779838,0.8519349666019581,0.40628033934887986,-0.13333711481760827
2007,-0.6177377481814614,-0.5426213717772459,-1.701113457514498,0.9785708912869593,0.6939322684364487,0.38872049412585946,0.9355192006729413,0.398876307646083,0.4086743280521017,0.3024517367364525
2008,-1.393512273181113,-0.4970095328223839,-1.6721639002077422,0.9576201815934823,0.630316201030511,-0.08915973311322445,0.396155053895486,0.14007583333196527,0.40946003376990286,0.33741499311565176
2009,-0.7797522341075483,-0.44817722410647076,-0.5598348036198223,0.9366694719000059,0.5725109498578601,-0.6135384974550919,-0.2329635607521539,0.016188111608746072,0.39900210560678057,0.11830540395416474
2010,-0.16599219503399237,-0.3956884615702329,-0.9103037805722962,0.7600126862148966,0.5147056986852115,-0.6135384974550949,-0.6604063649652544,0.017058513374591827,0.39983587727544323,-0.512946355113032
2011,-0.4026735808999023,-0.33769125559654956,-0.9828117483897658,0.576766498936107,0.6983407181872617,1.3375901404145238,-1.0018022614017696,0.08952615297356596,0.3996516386330392,0.7238359507482729
2012,-0.4538709624561946,-0.27969404962286865,-0.9033376180148895,0.3935203116573205,0.9630756246936214,1.3375901404145272,-0.4763885995110969,0.22926280216304845,0.3993011644040234,1.3811582320744609
2013,-0.3493069758158609,-0.21177111108212093,-0.7437549584845577,0.25314841609668687,1.2278105311999847,1.1322163251939987,-0.1752464839407315,0.6202428411558313,0.3990386737309234,1.4020475117283582
2014,-0.1990984148257595,-0.13734546906912803,-0.6405072979259245,0.11277652053605304,1.524477470129873,1.2257692501654636,-0.44663124742490506,0.8349760729342179,0.39890288373935906,1.423236858520918
2015,-0.19559997547243757,-0.07603545410442547,-0.6123174492216723,0.011033278940903325,1.8211444090597608,1.3471140384767,0.125587804939444,1.2593561250746723,0.39891526691339146,1.4600571754748424
2016,-0.27594761840178095,-0.03745599925482705,-0.5940474683782487,-0.0907782826264851,2.095371712859724,1.4662948951417059,0.5524551794923307,1.1559129771072574,0.3990450350208577,1.4823850082627996
2017,-0.265958024664535,-0.0014660581822985965,-0.61128385250776,-0.18699682923552774,2.369599016659698,1.3626961038464571,1.123695615985844,1.1385592153881245,0.3993300211602922,1.4749310997412513
2018,0.02867256990450055,0.03218497732233864,-0.6686292486034016,-0.2808839331499521,2.7405500462539996,1.2885099859768054,0.7748090356583957,1.148179451810775,0.399886417388062,1.4723286898849377
